2025-07-03 11:36:46,691 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: EventLog
2025-07-03 11:36:46,957 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul EventLog byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 11:36:46,957 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: TimeSync
2025-07-03 11:36:47,337 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul TimeSync byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 11:36:47,369 INFO  DiagnosticService.Logging.Log4NetLoggingService - Výstupní soubor vytvoren: output/diagnostics.json
2025-07-03 11:37:37,574 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne ukoncen.
2025-07-03 11:38:04,399 INFO  DiagnosticsService.Program - Inicializuji MyService...
2025-07-03 11:38:04,459 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne inicialízován
2025-07-03 11:38:04,464 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: DeviceInfo
2025-07-03 11:38:04,466 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul DeviceInfo byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 11:38:04,467 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: EventLog
2025-07-03 11:38:04,667 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul EventLog byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 11:38:04,667 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: TimeSync
2025-07-03 11:38:04,873 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul TimeSync byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 11:38:04,890 INFO  DiagnosticService.Logging.Log4NetLoggingService - Výstupní soubor vytvoren: output/diagnostics.json
2025-07-03 11:38:07,031 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne ukoncen.
2025-07-03 11:48:19,951 INFO  DiagnosticsService.Program - Inicializuji MyService...
